class,text
0,". Bisa saja beralasan TIDAK ADA KAITAN PILKADA Pak @jokowi. Tapi mohon maaf, malaikat tidak bisa dibohongi. Apalagi Allah."
0,"Masjid Raya

01. Yth Pak @jokowi. Mohon maaf sy akan sampaikan bbrp Tweet khusus u/ Bapak dgn judul ""Bisakah... http://fb.me/1XaniJVDA "
1,"BAPAK PRESIDEN JOKO WIDODO : MOHON HENTIKAN TAMBANG EMAS SIJUNJUNG, SELAMATKAN LINGKUNGAN - Sign the ... https://www.change.org/p/bapak-presiden-joko-widodo-mohon-hentikan-tambang-emas-sijunjung-selamatkan-lingkungan?recruiter=21277809&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @Change"
0,"Pak @jokowi demi kebhinnekaan, demi NKRI, demi persatuan tolong kecam aksi penghinaan terhadap gubernur NTB. Itu kalau bpk adil."
0,@jokowi @pramonoanung mohon perhatiannya utk anak2 ini
0,Kalau boleh tolong hormat dia sikit boleh tak....walau bagai mana pun dia adalah tetap menteri ....yang kita ini siapa nak maki dia
0,"Mengapa sulut tidak masuk, padahal Talaud masih kategori 3T? Mohon Kab.Talaud perlu diakomodir. Mohon kebijakan pemerintah pusat. https://twitter.com/Metro_TV/status/852914697930063872 …"
0,"Pak Presiden @jokowi Tolong pertimbangkan,,,, pic.twitter.com/JxE6MWl73m"
1,"Pak tolong selamatkan Aset Pemerintah yang terbengkalai di kabupaten kelahiran saya, Stadion Yosonegoro, Magetan"
0,"Pak jokowi tolong pecat kalau yg memelihara orang ini...apa BIN gak ada laporan mempropokasi..fitnah sara rasis dll
."
0,Nunsewu Pak @jokowi menurut saya masalah intolerant ini Sudah makin serius lho. Tolong tindakannya Pak 
1,"Mohon ditindak tegas ormas2 penggangu pilkada DKI putaran 2 @HumasMetroJaya @jokowi @Metro_TV @KompasTV @basuki_btp
https://m.detik.com/news/berita/d-3474763/tamasya-al-maidah-jadi-digelar-diselenggarakan-di-seluruh-tps-dki/komentar …"
0,Bapak kami mohon bantuannnnn @jokowi #IndonesiaNeedsPurposeTour
0,Pak tolong beliebers indonesia @jokowi @YusufKalla2 #IndonesiaNeedsPurposeTour
0,pak@jokowi @LuhutBinsar @wiranto1947 mohon jangan masukan kami ke P3K karena sejak dulu @BidanPTTBersatu  telah jadi MESIN ATM BERJALANpic.twitter.com/qq7mveADjm
0,pak@jokowi @LuhutBinsar @wiranto1947 mohon jangan masukan kami ke P3K karena sejak dulu @BidanPTTBersatu  telah jadi MESIN ATM BERJALAN
0,"Selamat untuk para nelayan jakarta
Dan minta tolong pemerintah khususnya LBP agar jngan lompat pagar apa yg sdh di bacakan pengadilan""ADIL"""
0,Keterlaluan.. Pemerintah tolong jangan abai! https://twitter.com/PremanMedia/status/842359439004905472 …
0,Pak @jokowi tolong perhatikan rakyat kecil @detikcomhttps://twitter.com/dahnilanzar/status/842430707339223044 …
1,@jokowi kami mohon agar PT.PENITI SUNGAI PURUN (HPI AGRO) tidak menerapkan sistem kerja borongan tetapi sistem harian lepas.
0,@jokowi kami memilih bapak menjadi presiden karena kami percaya pada bapak.Kami mohon bantuan bapak.
1,"@jokowi Untuk meningkatkan pengawasan (kontrol) keuangan negara mohon bapak berkenan melakukan reformasi seluruh pejabat BPK, terima kasih."
0,"tolong tuh @KPU_ID sbg KPU pusat mbok ya segera ditindak tegas orang"" @kpu_dki yg ga bisa Netral dlm pilkada JKT @jokowi"
1,"@ganjarpranowo @jokowi pak tolong selamatkan para pensiunan yg terjerat hutang btpn dg bunga tinggi,mereka hanya menerima 100-200rb tiap bln"
0,@msoekarnoputri Bu Mega mohon bantuanya agar asprasi saya di baca Bapak Presidan @jokowi
1,"Pak @jokowi di kab. Cirebon gas melon 3kg ud lama langka, mohon sgra di atasi pak."
1,"@jokowi Bapak presiden yang saya cintai dan saya hormati, tolong hentikan geothermal di lawu. Saya yakin bapak mau mendengar suara ini"
0,"Tahun 2020 kalo Pak Ridho jadi presiden, saya minta tolong dibuatkan jalur kereta antar pulau ok  https://twitter.com/ridhofansury/status/842411472546217984 …"
1,Dear Pak @jokowi tolong donk pak perhatikan terminal 3 parkiran motornya Kaya pasar.Sempit2an parah banget.padahal bandara ya bagus.
0,"Dgn ketulusan hati saya mohon maaf kpd Presiden @jokowi, jika ada kata2 tak berkenan dihati. Mohon dianggap sebagai masukan yg jujur ikhlas."
1,Mnanti harapan jadi knyataan.Tlng pikirkn nasib kami para TKS &honorer ni pak.Mohon surpres ny#SahkanRevisiUUASN@jokowi@kempanrb@riekediahp
0,"@jokowi mohon guru sukuan dihapuskan, miris banget ada yg sampai puluhan tahun ,sudah berkeluarga dan punya anak bahkan cucu."
1,"Pak Jokowi, Tolong Tinjau Perbatasan Kalbar-Malaysia http://www.jpnn.com/news/pak-jokowi-tolong-tinjau-perbatasan-kalbar-malaysia … #Jokowi #Wilayahperbatasan #Sintang via @jpnncom"
1,@apakah pekerja media sosial-politik aktifis KPK dapat gajian dari pemerintah sejak 2010 tolong tanggapin terima kasih
0,"@jokowi pak tolong ini dikasii jabatan, kasian. https://twitter.com/ruhutsitompul/status/985004275012005889 …"
1,Mohon perhatian Pemprov @DKIJakarta   untuk mendukung warga agar fungsi penyelenggaraan pemerintah bisa berjalan di #kalibatacityhttps://www.indopress.id/article/nasional/warga-vs-agung-podomoro-alotnya-pembentukan-rt-di-kalibata-city …
0,Halooo admin akun pak @jokowi tolong sampaikan amanat ini ke beliau https://twitter.com/LBH_Jakarta/status/985779959376457728 …
1,Mohon perhatian Pak @sandiuno   untuk mendukung warga agar fungsi penyelenggaraan pemerintah bisa berjalan di #kalibatacity https://www.indopress.id/article/nasional/warga-vs-agung-podomoro-alotnya-pembentukan-rt-di-kalibata-city …
1,"@jokowi @DitjenImigrasi @depnaker: Pak, ada kesaksian dari teman saya yg k Kendari, apakah benar n tolong cek info2 ini pleaseee... waa kepanjangan g bs ppsting d sini. Tweet selanjutnya de"
1,Mohon perhatian Bapak @aniesbaswedan. untuk mendukung warga agar fungsi penyelenggaraan pemerintah bisa berjalan di #kalibatacity https://www.indopress.id/article/nasional/warga-vs-agung-podomoro-alotnya-pembentukan-rt-di-kalibata-city …
0,Mohon dan doa restu mempercayai kembali Presiden @jokowi melanjutkan kembali 1 periode lagi untuk memimpin Indonesia pada Pilpres 2019.
0,"pak @jokowi tolong teman saya galau, dia butuh teman perempuan seperti @raisa6690 tapi belum kesampean. terimakasih pak @ridwankamil beserta jajaran @polresmalangkab segera di atasi agar tidak berkepanjangan. kemarin sudah mulai minta main di @jatimparkmlg_ID soalnya"
0,Pak tolong ditindak. Saya dapat dari pesbuk link kk nik https://kpukajen.wordpress.com/page/3/?s=DPS&submit=Cari …pic.twitter.com/KiSQ67hM1t
0,Mohon kunjungan ya pak jokowi ke RSU Dr. Pirngadi Medan.... Masih banyak yg perlu di bantu untuk kemajuan Rumah sakit sekarang ini pak..
0,Pak @jokowi tolong tingkatkan per-internetan indonesia. Buat kabel bawah laut ke jepang atau amerika. Please pic.twitter.com/GmWNw6JIJS
0,#Jokowi tolong pak... anda presiden bangsa mullia https://twitter.com/AhmadAlkhtiib/status/804703234766073857 …
1,"@PLN_123 di pesisir Barat Lampung, listrik padam sudah 40 jam. mohon penjalasan.
cc @jokowi"
0,"Boas Salosa pun berpesan kepada  Presiden,Pak Tolong Yah Tangkap 'Kaka Ahok'... #PenjarakanAhokpic.twitter.com/xI7yPvQx1k"
0,}: Mau dapet notifikasi jika ada pelanggan order > http://tokofly.com   nbwc4r mustajib9 RT IndoSoccer: Tolong pak jokowi
0,"@NasDem  kalau masih punya malu.

mohon hentikan acara 412 ditempat CFD. masyarakat lelah dengan agenda politik di CFD pic.twitter.com/7sGLdkygld"
0,"Inggih Yth Bp.Presiden RI. Mohon bantuan sukses http://www.yayasanyatimfatimah.com . Hormat kami, Wassalam..."
0,Team Presiden tetap UMNO YB @Zulhimistar menang besar ye mlm ni? Mohon beri insentif double.
0,tolong d jaga kesejahteraan guru beserta pr honorernya ya pak
1,"@hanifdhakiri PA MENTERI. DI KEC. P. GEBE, KAB. HALTENG PROV MALUT ADA PERUSAHAAN SMELTER PT. FBLN TOLONG PERHATIKN TENAGA KERJA DAN CEK TKA"
0,tolong sklian laporkn ini pic.twitter.com/RBNjLJZiZk
0,Pak Presiden #Jokowi & Bu #Sri Mulyani mohon difasilitasi !!! https://twitter.com/BangPitung_AJW/status/805098329306578944 …
0,"Kat ketua menteri melaka, saya cadangkan satu ja, tolong improve sikit alor gajah tu, baru pukoi 8 malam pekan dh mati "
0,"Perwakilan ni kalau tak nak makan  ngan presiden pun cakaplah. I boleh masuk tolong makan. Membazir je makanan.
https://m.facebook.com/story.php?story_fbid=1338322216209534&id=994536703921422 …"
0,"tolong di tangapin pak presiden yg terhormat,bapak jokowi,,,,itukan sama saja menyalakan aturan,,,,,"
0,pak ini tolong ditindak @CCICPolri @DivHumasPolri @HumasMetroJaya @jokowi
0,kwkwkwkwkw WK cocok di ganti namanya jadi KW... dooohh jauhkan dia dari tweet tolong dong pak presiden amrik terpilih *apaini
1,Mohon diingatkan ibu Menteri Perhutani dalam melakukan penebangan harus pohon-pohon yang memenuhi standar diameter https://twitter.com/hwpurnawan/status/805064582788063232 …
0,Pak @GeneralGatot @jokowi @prabowo mohon di cek kebenarannya. https://twitter.com/mata_indigo/status/805013527962390529 …
1,@jokowi bapak jokowi di gersik jawa timur terjadi banjir sangat menggagu perekonomian warga sekitar tolong di atasi
1,harga gabah dikarangjati Ngawi trun drastis pak.pedagang gk mau membeli gabah.mohon ditindak lanjuti pak
